Pz,Fp2,F7,Fp1,F4,F1,F3,F2,T3,Cz,T6,T5,T4,O2,C3,O1,C4,P3,P4,F8,Fz
-14.925,-2.0065,-4.9673,-2.9557,-11.168,-2.9557,-10.486,-2.0065,-10.117,-11.078,-13.595,-14.504,-12.813,-18.653999,-14.925,-23.124001,-12.127,-19.0,-12.937,-6.0914,-10.837
-10.945,0.90615,-3.0065,0.0,-6.0914,0.0,-5.2778,0.90615,-10.117,-5.1078,-8.6928,-14.504,-6.9593,-18.653999,-10.945,-22.158001,-9.1122,-16.0,-9.967,-2.0305,-4.9261
-8.9552,5.7605,1.8954,3.9409,-1.0152,3.9409,-1.1111,5.7605,-7.1022,-1.1277,-5.7516,-6.6992,-5.0081,-17.667999,-7.9602,-17.327,-8.1072,-11.0,-7.9868,3.0457,-0.98522
-12.935,6.7314,1.8954,4.9261,0.0,4.9261,-2.1528,6.7314,-3.0821,-6.1028,-11.634,-8.6504,-6.9593,-19.639,-12.935,-17.327,-12.127,-14.0,-12.937,6.0914,0.0
-12.935,8.6731,1.8954,6.8966,2.0305,6.8966,0.97222,8.6731,5.9631,-8.0929,-14.575,-9.626,-6.9593,-18.653999,-10.945,-18.292999,-12.127,-13.0,-13.927,4.0609,2.9557
-5.9701,14.498,2.8758,12.808,9.1371,12.808,6.1806,14.498,-1.072,-2.1227,-10.654,-4.748,-4.0325,-16.683001,-1.99,-13.462,-4.0871,-5.0,-9.967,10.152,10.837
-6.9652,16.440001,0.91503,12.808,13.198,12.808,7.2222,16.440001,-18.157,-3.1177,-12.614,-5.7236,-5.9837,-20.624001,-0.99502,-15.395,-3.0821,-5.0,-10.957,13.198,12.808
-8.9552,17.410999,0.91503,12.808,15.228,12.808,9.3056,17.410999,-16.146999,-4.1128,-15.556,-7.6748,-4.0325,-20.624001,-1.99,-15.395,-4.0871,-6.0,-12.937,13.198,15.764
-11.94,17.410999,1.8954,12.808,15.228,12.808,11.389,17.410999,-12.127,-5.1078,-15.556,-9.626,-5.0081,-21.608999,-2.9851,-18.292999,-5.0921,-10.0,-14.917,12.183,16.749001
-17.91,16.440001,1.8954,11.823,11.168,11.823,11.389,16.440001,-3.0821,-8.0929,-22.417999,-12.553,-10.862,-26.535,-3.9801,-24.09,-9.1122,-14.0,-20.858,9.1371,12.808
-19.9,17.410999,2.8758,12.808,8.1218,12.808,11.389,17.410999,-4.0871,-9.0879,-22.417999,-15.48,-9.8862,-28.506001,-3.9801,-25.056,-10.117,-16.0,-22.837999,8.1218,10.837
-18.905001,16.440001,5.817,12.808,7.1066,12.808,12.431,16.440001,-0.067,-8.0929,-18.497,-14.504,-7.935,-26.535,0.0,-24.09,-10.117,-14.0,-19.868,6.0914,10.837
-11.94,15.469,3.8562,12.808,9.1371,12.808,11.389,15.469,1.943,-6.1028,-11.634,-5.7236,-6.9593,-22.594,4.9751,-18.292999,-9.1122,-7.0,-14.917,8.1218,11.823
-8.9552,10.615,-1.0458,8.867,8.1218,8.867,7.2222,10.615,-1.072,-4.1128,-10.654,-3.7724,-8.9106,-19.639,1.99,-15.395,-8.1072,-7.0,-10.957,7.1066,9.8522
-5.9701,9.644,-1.0458,6.8966,6.0914,6.8966,5.1389,9.644,-8.1072,-1.1277,-8.6928,-3.7724,-3.0569,-14.713,1.99,-9.5974,-4.0871,-3.0,-6.9967,5.0761,6.8966
-3.9801,9.644,-0.06536,8.867,6.0914,8.867,5.1389,9.644,-4.0871,1.8574,-4.7712,-2.7967,0.84553,-9.7865,4.9751,-4.7665,-0.067,1.0,-4.0264,5.0761,7.8818
-6.9652,6.7314,-1.0458,6.8966,5.0761,6.8966,5.1389,6.7314,-2.0771,0.86235,-7.7124,-2.7967,-1.1057,-12.742,2.9851,-7.6651,-1.072,-1.0,-7.9868,1.0152,6.8966
-6.9652,4.7896,0.91503,5.9113,5.0761,5.9113,6.1806,4.7896,-1.072,1.8574,-10.654,-1.8211,-1.1057,-14.713,2.9851,-10.564,-0.067,-3.0,-9.967,1.0152,7.8818
-1.99,5.7605,7.7778,7.8818,10.152,7.8818,11.389,5.7605,2.9481,8.8226,-7.7124,1.1057,-0.13008,-9.7865,8.9552,-7.6651,5.9631,1.0,-6.9967,3.0457,11.823
1.99,6.7314,9.7386,8.867,12.183,8.867,13.472,6.7314,4.9581,11.808,-4.7712,-1.8211,-2.0813,-6.8309,10.945,-7.6651,6.9682,2.0,-4.0264,7.1066,13.793
0.99502,5.7605,6.7974,6.8966,12.183,6.8966,11.389,5.7605,3.9531,8.8226,-8.6928,-7.6748,-5.9837,-8.8013,7.9602,-11.53,3.9531,-2.0,-5.0165,9.1371,12.808
3.9801,8.6731,4.8366,6.8966,13.198,6.8966,10.347,8.6731,9.9832,8.8226,-8.6928,-4.748,-5.0081,-6.8309,8.9552,-9.5974,5.9631,0.0,-2.0462,6.0914,13.793
9.9502,11.586,7.7778,8.867,15.228,8.867,11.389,11.586,4.9581,12.803,-5.7516,3.0569,0.84553,-2.89,12.935,-0.90177,10.988,7.0,2.9043,6.0914,15.764
15.92,14.498,10.719,10.837,20.305,10.837,14.514,14.498,12.998,15.788,4.0523,10.862,10.602,2.0361,17.91,6.8277,16.013,13.0,10.825,10.152,18.719
18.905001,16.440001,12.68,11.823,24.365,11.823,16.597,16.440001,17.018,16.783001,8.9542,13.789,16.455,5.977,19.9,10.692,19.028,16.0,15.776,15.228,22.66
17.91,14.498,11.699,9.8522,25.381001,9.8522,17.639,14.498,5.9631,14.793,7.9739,8.9106,16.455,5.977,18.905001,10.692,19.028,14.0,15.776,17.259001,23.645
15.92,12.557,9.7386,10.837,24.365,10.837,18.681,12.557,12.998,14.793,9.9346,12.813,12.553,4.9918,19.9,9.7262,19.028,15.0,14.785,17.259001,25.615999
16.915001,14.498,10.719,12.808,23.35,12.808,20.764,14.498,17.018,16.783001,12.876,18.667,11.577,7.9475,22.886,13.591,20.034,19.0,14.785,14.213,25.615999
21.891001,16.440001,13.66,14.778,24.365,14.778,23.889,16.440001,12.998,20.763,14.837,19.642,16.455,11.888,26.865999,18.422001,23.049,24.0,17.756001,14.213,27.586
16.915001,16.440001,10.719,15.764,22.334999,15.764,19.722,16.440001,8.9782,15.788,7.9739,13.789,10.602,5.977,18.905001,12.625,18.023001,18.0,12.805,15.228,23.645
6.9652,10.615,3.8562,10.837,14.213,10.837,9.3056,10.615,4.9581,3.8474,-0.84967,4.0325,6.6992,-3.8752,5.9701,2.963,6.9682,7.0,3.8944,10.152,13.793
4.9751,11.586,2.8758,11.823,11.168,11.823,7.2222,11.586,6.9682,1.8574,5.0327,5.9837,11.577,0.06568,5.9701,4.8953,5.9631,7.0,4.8845,7.1066,11.823
6.9652,14.498,8.7582,14.778,12.183,14.778,10.347,14.498,7.9732,4.8425,7.9739,7.935,14.504,4.9918,8.9552,8.7601,7.9732,9.0,6.8647,8.1218,13.793
6.9652,14.498,8.7582,14.778,12.183,14.778,10.347,14.498,9.9832,6.8325,2.0915,5.0081,12.553,3.0213,8.9552,6.8277,8.9782,7.0,4.8845,8.1218,13.793
7.9602,12.557,7.7778,13.793,11.168,13.793,10.347,12.557,11.993,5.8375,0.13072,5.9837,8.6504,1.0509,8.9552,6.8277,7.9732,9.0,3.8944,8.1218,11.823
5.9701,11.586,5.817,11.823,6.0914,11.823,9.3056,11.586,8.9782,1.8574,-3.7908,6.9593,2.7967,-2.89,7.9602,4.8953,2.9481,9.0,0.92409,4.0609,6.8966
3.9801,8.6731,7.7778,8.867,1.0152,8.867,7.2222,8.6731,9.9832,-0.13267,-6.732,10.862,-3.0569,-3.8752,9.9502,1.9968,-2.0771,9.0,-1.0561,3.0457,1.9704
0.99502,8.6731,8.7582,8.867,1.0152,8.867,7.2222,8.6731,7.9732,0.86235,-3.7908,6.9593,-1.1057,-3.8752,8.9552,-1.868,-1.072,3.0,-1.0561,5.0761,1.9704
-0.99502,10.615,8.7582,9.8522,2.0305,9.8522,9.3056,10.615,10.988,1.8574,1.1111,-1.8211,1.8211,-3.8752,5.9701,-2.8341,0.93802,-2.0,-0.06601,7.1066,3.9409
-2.9851,11.586,8.7582,9.8522,6.0914,9.8522,10.347,11.586,1.943,2.8524,3.0719,-4.748,7.6748,-3.8752,4.9751,-3.8003,1.943,-3.0,-0.06601,11.168,4.9261
-4.9751,10.615,5.817,6.8966,7.1066,6.8966,9.3056,10.615,0.93802,2.8524,6.9935,-4.748,11.577,-2.89,2.9851,-3.8003,2.9481,-5.0,-0.06601,12.183,5.9113
-3.9801,5.7605,2.8758,3.9409,6.0914,3.9409,6.1806,5.7605,-3.0821,1.8574,8.9542,-5.7236,6.6992,3.0213,0.0,0.06441,2.9481,-6.0,1.9142,9.1371,4.9261
-0.99502,3.8188,0.91503,1.9704,3.0457,1.9704,2.0139,3.8188,-11.122,-1.1277,6.0131,-2.7967,3.7724,6.9622,-0.99502,7.7939,0.93802,-5.0,1.9142,7.1066,1.9704
0.99502,2.8479,0.91503,1.9704,1.0152,1.9704,-1.1111,2.8479,-4.0871,-3.1177,5.0327,3.0569,6.6992,10.903,0.0,13.591,-0.067,-2.0,0.92409,8.1218,-0.98522
0.99502,4.7896,-0.06536,2.9557,1.0152,2.9557,-3.1944,4.7896,-3.0821,-5.1078,3.0719,1.1057,7.6748,10.903,-0.99502,13.591,-1.072,-1.0,-0.06601,9.1371,-2.9557
0.0,6.7314,-3.9869,2.9557,2.0305,2.9557,-5.2778,6.7314,-2.0771,-8.0929,3.0719,0.13008,6.6992,12.874,-3.9801,13.591,-4.0871,-2.0,0.92409,13.198,-3.9409
0.0,8.6731,-4.9673,1.9704,2.0305,1.9704,-6.3194,8.6731,0.93802,-10.083,6.9935,1.1057,5.7236,14.844,-5.9701,14.557,-5.0921,0.0,0.92409,14.213,-3.9409
1.99,7.7023,-4.9673,-0.98522,0.0,-0.98522,-9.4444,7.7023,-9.1122,-7.0978,6.9935,-0.84553,6.6992,13.859,-6.9652,16.49,-3.0821,2.0,1.9142,9.1371,-5.9113
0.0,-0.06472,-8.8889,-6.8966,-5.0761,-6.8966,-14.653,-0.06472,-9.1122,-6.1028,1.1111,-0.84553,3.7724,9.9179,-7.9602,14.557,-3.0821,2.0,-0.06601,3.0457,-11.823
0.0,-3.9482,-6.9281,-8.867,-6.0914,-8.867,-13.611,-3.9482,7.9732,-4.1128,2.0915,5.9837,2.7967,9.9179,-4.9751,11.659,-3.0821,3.0,0.92409,0.0,-12.808
1.99,-2.9773,-6.9281,-8.867,-5.0761,-8.867,-12.569,-2.9773,15.008,-4.1128,10.915,7.935,9.626,11.888,-1.99,9.7262,0.93802,4.0,5.8746,1.0152,-10.837
1.99,-6.8608,-7.9085,-13.793,-6.0914,-13.793,-14.653,-6.8608,4.9581,-7.0978,14.837,7.935,14.504,12.874,-1.99,5.8615,3.9531,2.0,9.835,3.0457,-13.793
0.99502,-10.744,-8.8889,-17.733999,-6.0914,-17.733999,-16.736,-10.744,-2.0771,-7.0978,12.876,2.0813,15.48,8.9327,-2.9851,0.06441,5.9631,0.0,8.8449,3.0457,-14.778
1.99,-12.686,-9.8693,-17.733999,-4.0609,-17.733999,-14.653,-12.686,4.9581,-2.1227,12.876,3.0569,10.602,5.977,0.0,0.06441,6.9682,2.0,8.8449,2.0305,-13.793
4.9751,-11.715,-6.9281,-15.764,-3.0457,-15.764,-10.486,-11.715,10.988,3.8474,11.895,5.9837,9.626,4.9918,5.9701,2.963,9.9832,6.0,8.8449,2.0305,-9.8522
3.9801,-13.657,-7.9085,-16.749001,-5.0761,-16.749001,-11.528,-13.657,21.039,1.8574,6.0131,1.1057,8.6504,0.06568,6.9652,-0.90177,7.9732,4.0,4.8845,-2.0305,-11.823
3.9801,-14.628,-8.8889,-17.733999,-8.1218,-17.733999,-14.653,-14.628,9.9832,-0.13267,4.0523,0.13008,3.7724,-3.8752,2.9851,-1.868,3.9531,3.0,3.8944,-5.0761,-12.808
8.9552,-10.744,-5.9477,-13.793,-5.0761,-13.793,-10.486,-10.744,1.943,4.8425,4.0523,5.0081,5.7236,-1.9048,4.9751,0.06441,6.9682,9.0,6.8647,-3.0457,-7.8818
9.9502,-8.8026,-4.9673,-10.837,-3.0457,-10.837,-6.3194,-8.8026,-1.072,9.8176,-0.84967,10.862,3.7724,-2.89,6.9652,1.9968,6.9682,11.0,5.8746,-3.0457,-2.9557
6.9652,-6.8608,-2.0261,-7.8818,-3.0457,-7.8818,-2.1528,-6.8608,-4.0871,9.8176,-4.7712,6.9593,-0.13008,-3.8752,7.9602,1.0306,0.93802,10.0,0.92409,-5.0761,0.98522
0.99502,-8.8026,-1.0458,-6.8966,-5.0761,-6.8966,-1.1111,-8.8026,-0.067,4.8425,-9.6732,-2.7967,-2.0813,-7.8161,4.9751,-2.8341,-6.0972,5.0,-5.0165,-6.0914,0.0
-3.9801,-10.744,-3.0065,-7.8818,-8.1218,-7.8818,-2.1528,-10.744,-1.072,-0.13267,-14.575,-8.6504,-5.0081,-13.727,0.0,-6.6989,-11.122,-1.0,-9.967,-6.0914,-1.9704
-8.9552,-9.7735,-3.9869,-8.867,-9.1371,-8.867,-5.2778,-9.7735,-2.0771,-3.1177,-13.595,-8.6504,-6.9593,-14.713,-7.9602,-8.6312,-12.127,-6.0,-11.947,-6.0914,-3.9409
-11.94,-8.8026,-4.9673,-10.837,-10.152,-10.837,-10.486,-8.8026,-4.0871,-7.0978,-10.654,-10.602,-7.935,-14.713,-14.925,-10.564,-11.122,-10.0,-11.947,-6.0914,-8.867
-13.93,-7.8317,-4.9673,-9.8522,-10.152,-9.8522,-11.528,-7.8317,-7.1022,-10.083,-14.575,-15.48,-6.9593,-15.698,-17.91,-10.564,-10.117,-13.0,-13.927,-6.0914,-10.837
-11.94,-7.8317,-3.9869,-8.867,-12.183,-8.867,-11.528,-7.8317,-18.157,-12.073,-18.497,-16.455,-5.9837,-16.683001,-17.91,-10.564,-9.1122,-11.0,-13.927,-6.0914,-11.823
-11.94,-9.7735,-5.9477,-9.8522,-13.198,-9.8522,-12.569,-9.7735,-25.193001,-15.058,-18.497,-15.48,-7.935,-18.653999,-17.91,-13.462,-11.122,-12.0,-14.917,-6.0914,-13.793
-13.93,-10.744,-5.9477,-9.8522,-13.198,-9.8522,-11.528,-10.744,-23.183001,-17.048,-14.575,-15.48,-8.9106,-19.639,-17.91,-16.361,-12.127,-13.0,-14.917,-7.1066,-13.793
-17.91,-15.599,-8.8889,-13.793,-16.243999,-13.793,-16.736,-15.599,-22.177999,-23.018,-13.595,-19.382,-9.8862,-19.639,-22.886,-21.191999,-16.146999,-18.0,-16.898001,-10.152,-18.719
-17.91,-16.57,-14.771,-17.733999,-18.274,-17.733999,-21.944,-16.57,-16.146999,-26.997999,-13.595,-23.285,-9.8862,-18.653999,-24.875999,-21.191999,-18.157,-20.0,-15.908,-11.168,-22.66
-12.935,-13.657,-13.791,-15.764,-14.213,-15.764,-19.861,-13.657,-21.173,-23.018,-11.634,-16.455,-5.9837,-14.713,-19.9,-15.395,-15.142,-15.0,-11.947,-11.168,-19.704
-12.935,-12.686,-12.81,-13.793,-11.168,-13.793,-17.778,-12.686,-22.177999,-18.042999,-12.614,-14.504,-3.0569,-18.653999,-16.915001,-16.361,-12.127,-14.0,-13.927,-9.1371,-16.749001
-12.935,-13.657,-16.732,-14.778,-10.152,-14.778,-17.778,-13.657,-22.177999,-14.063,-10.654,-8.6504,-3.0569,-20.624001,-13.93,-15.395,-9.1122,-12.0,-11.947,-8.1218,-14.778
-7.9602,-13.657,-17.712,-15.764,-10.152,-15.764,-19.861,-13.657,-20.167999,-11.078,-8.6928,-2.7967,-5.0081,-13.727,-10.945,-9.5974,-4.0871,-6.0,-5.0165,-7.1066,-15.764
-2.9851,-14.628,-17.712,-18.719,-13.198,-18.719,-21.944,-14.628,-20.167999,-11.078,-6.732,-1.8211,-5.9837,-6.8309,-10.945,-2.8341,-1.072,-3.0,-0.06601,-7.1066,-18.719
-3.9801,-17.540001,-17.712,-19.704,-15.228,-19.704,-24.028,-17.540001,-20.167999,-12.073,-3.7908,-1.8211,-5.0081,-4.8604,-10.945,-0.90177,-1.072,-3.0,-0.06601,-7.1066,-20.690001
-8.9552,-16.57,-16.732,-19.704,-16.243999,-19.704,-21.944,-16.57,-16.146999,-14.063,-3.7908,-1.8211,-8.9106,-8.8013,-11.94,-4.7665,-6.0972,-6.0,-3.0363,-9.1371,-20.690001
-12.935,-18.511,-16.732,-21.674999,-21.32,-21.674999,-24.028,-18.511,-15.142,-19.038,-6.732,-6.6992,-10.862,-10.772,-17.91,-10.564,-13.132,-11.0,-6.9967,-11.168,-24.631001
-10.945,-16.57,-15.752,-19.704,-21.32,-19.704,-24.028,-16.57,-16.146999,-17.048,-4.7712,-6.6992,-5.0081,-5.8456,-16.915001,-9.5974,-14.137,-10.0,-6.0066,-9.1371,-25.615999
-6.9652,-13.657,-15.752,-16.749001,-20.305,-16.749001,-21.944,-13.657,-14.137,-13.068,-3.7908,-6.6992,-2.0813,-3.8752,-14.925,-7.6651,-12.127,-7.0,-5.0165,-6.0914,-23.645
-11.94,-16.57,-15.752,-17.733999,-23.35,-17.733999,-24.028,-16.57,-11.122,-14.063,-8.6928,-9.626,-10.862,-10.772,-16.915001,-12.496,-16.146999,-11.0,-9.967,-12.183,-25.615999
-19.9,-20.452999,-19.673,-21.674999,-27.410999,-21.674999,-27.153,-20.452999,-24.188,-19.038,-15.556,-15.48,-19.642,-18.653999,-19.9,-21.191999,-23.183001,-17.0,-17.888,-18.274,-30.542
-20.896,-17.540001,-18.693001,-17.733999,-24.365,-17.733999,-24.028,-17.540001,-14.137,-18.042999,-14.575,-11.577,-14.764,-20.624001,-16.915001,-22.158001,-23.183001,-15.0,-18.878,-16.243999,-26.601
-18.905001,-12.686,-13.791,-14.778,-21.32,-14.778,-20.903,-12.686,-10.117,-17.048,-11.634,-6.6992,-8.9106,-16.683001,-15.92,-19.259001,-20.167999,-13.0,-14.917,-12.183,-23.645
-20.896,-13.657,-16.732,-17.733999,-22.334999,-17.733999,-26.111,-13.657,-15.142,-19.038,-13.595,-11.577,-6.9593,-17.667999,-20.896,-20.225,-18.157,-16.0,-14.917,-10.152,-25.615999
-19.9,-12.686,-20.653999,-17.733999,-22.334999,-17.733999,-27.153,-12.686,-7.1022,-21.028,-15.556,-14.504,-13.789,-19.639,-20.896,-20.225,-19.162001,-16.0,-15.908,-13.198,-26.601
-16.915001,-8.8026,-18.693001,-15.764,-19.289,-15.764,-25.069,-8.8026,-8.1072,-21.028,-17.516001,-13.528,-18.667,-18.653999,-17.91,-17.327,-18.157,-13.0,-16.898001,-10.152,-24.631001
-15.92,-8.8026,-14.771,-14.778,-15.228,-14.778,-22.986,-8.8026,-18.157,-20.033001,-19.476999,-11.577,-16.715,-19.639,-16.915001,-15.395,-18.157,-11.0,-17.888,-3.0457,-22.66
-17.91,-8.8026,-13.791,-13.793,-12.183,-13.793,-22.986,-8.8026,-17.152,-21.028,-20.458,-5.7236,-10.862,-23.58,-18.905001,-16.361,-18.157,-11.0,-19.868,1.0152,-21.674999
-21.891001,-8.8026,-18.693001,-16.749001,-12.183,-16.749001,-26.111,-8.8026,-14.137,-23.018,-19.476999,-10.602,-5.0081,-26.535,-22.886,-18.292999,-19.162001,-14.0,-21.848,1.0152,-21.674999
-22.886,-7.8317,-21.634001,-17.733999,-13.198,-17.733999,-26.111,-7.8317,-16.146999,-25.007999,-17.516001,-20.358,-7.935,-25.549999,-24.875999,-21.191999,-21.173,-18.0,-21.848,0.0,-20.690001
-20.896,-5.89,-19.673,-16.749001,-12.183,-16.749001,-22.986,-5.89,-9.1122,-25.007999,-12.614,-16.455,-9.8862,-21.608999,-21.891001,-18.292999,-20.167999,-16.0,-17.888,-1.0152,-17.733999
-18.905001,-5.89,-17.712,-13.793,-10.152,-13.793,-19.861,-5.89,-3.0821,-23.018,-4.7712,-9.626,-3.0569,-19.639,-17.91,-15.395,-16.146999,-15.0,-14.917,-3.0457,-14.778
-15.92,-7.8317,-14.771,-11.823,-9.1371,-11.823,-16.736,-7.8317,-2.0771,-18.042999,-5.7516,-11.577,-3.0569,-16.683001,-16.915001,-15.395,-10.117,-16.0,-11.947,-6.0914,-10.837
-12.935,-5.89,-10.85,-9.8522,-6.0914,-9.8522,-12.569,-5.89,-12.127,-13.068,-6.732,-10.602,-2.0813,-13.727,-12.935,-13.462,-5.0921,-13.0,-8.9769,-5.0761,-6.8966
-7.9602,-1.0356,-7.9085,-6.8966,-2.0305,-6.8966,-7.3611,-1.0356,-11.122,-7.0978,-3.7908,-6.6992,-3.0569,-8.8013,-7.9602,-7.6651,-1.072,-7.0,-5.0165,-3.0457,-1.9704
-8.9552,-2.0065,-8.8889,-6.8966,-4.0609,-6.8966,-9.4444,-2.0065,-6.0972,-7.0978,-3.7908,-8.6504,-5.0081,-8.8013,-6.9652,-8.6312,-3.0821,-8.0,-6.0066,-6.0914,-2.9557
-5.9701,-1.0356,-7.9085,-4.9261,-3.0457,-4.9261,-6.3194,-1.0356,-6.0972,-6.1028,-1.8301,-4.748,-1.1057,-4.8604,-2.9851,-3.8003,-2.0771,-4.0,-4.0264,-5.0761,-0.98522
-3.9801,0.90615,-2.0261,0.0,1.0152,0.0,-0.06944,0.90615,0.93802,-5.1078,4.0523,-3.7724,4.748,1.0509,-1.99,-0.90177,0.93802,-2.0,-0.06601,-1.0152,1.9704
-4.9751,1.877,-3.0065,-0.98522,1.0152,-0.98522,0.97222,1.877,0.93802,-6.1028,4.0523,-3.7724,8.6504,0.06568,-2.9851,-2.8341,1.943,-3.0,0.92409,1.0152,1.9704
-4.9751,1.877,-3.9869,-0.98522,1.0152,-0.98522,-0.06944,1.877,-5.0921,-6.1028,0.13072,-4.748,7.6748,-0.91954,-2.9851,-2.8341,1.943,-3.0,-1.0561,2.0305,1.9704
-6.9652,0.90615,-4.9673,-2.9557,1.0152,-2.9557,-1.1111,0.90615,-1.072,-6.1028,-0.84967,-5.7236,7.6748,-1.9048,-2.9851,-2.8341,-2.0771,-2.0,-4.0264,3.0457,0.98522
-6.9652,-2.0065,-6.9281,-4.9261,-2.0305,-4.9261,-3.1944,-2.0065,-6.0972,-5.1078,2.0915,-2.7967,5.7236,-0.91954,-2.9851,-3.8003,-4.0871,-2.0,-5.0165,0.0,0.0
-2.9851,-2.9773,-5.9477,-3.9409,-1.0152,-3.9409,-4.2361,-2.9773,-11.122,0.86235,8.9542,0.13008,10.602,4.0066,-1.99,-0.90177,0.93802,1.0,-0.06601,1.0152,0.0
-0.99502,-3.9482,-6.9281,-5.9113,-2.0305,-5.9113,-5.2778,-3.9482,-4.0871,1.8574,6.0131,-3.7724,9.626,3.0213,-1.99,-2.8341,2.9481,-1.0,-0.06601,0.0,-1.9704
-0.99502,-1.0356,-5.9477,-3.9409,1.0152,-3.9409,-3.1944,-1.0356,0.93802,3.8474,0.13072,-6.6992,4.748,-2.89,-1.99,-6.6989,2.9481,-4.0,-2.0462,4.0609,0.0
0.99502,-1.0356,-5.9477,0.0,4.0609,0.0,-1.1111,-1.0356,1.943,6.8325,-3.7908,-3.7724,6.6992,-5.8456,1.99,-7.6651,2.9481,-1.0,-2.0462,5.0761,2.9557
3.9801,-0.06472,-4.9673,1.9704,6.0914,1.9704,0.97222,-0.06472,-6.0972,10.813,-1.8301,-1.8211,8.6504,-4.8604,5.9701,-5.7327,2.9481,3.0,-1.0561,6.0914,5.9113
6.9652,2.8479,-3.9869,2.9557,8.1218,2.9557,5.1389,2.8479,2.9481,13.798,-0.84967,0.13008,2.7967,-1.9048,8.9552,-1.868,3.9531,6.0,0.92409,6.0914,8.867
5.9701,4.7896,-3.9869,0.98522,8.1218,0.98522,4.0972,4.7896,4.9581,11.808,-4.7712,-0.84553,1.8211,0.06568,6.9652,-0.90177,1.943,5.0,0.92409,3.0457,6.8966
4.9751,5.7605,-3.9869,0.0,7.1066,0.0,3.0556,5.7605,4.9581,9.8176,-0.84967,2.0813,2.7967,2.0361,5.9701,1.0306,2.9481,5.0,2.9043,3.0457,5.9113
0.99502,2.8479,-3.0065,-0.98522,4.0609,-0.98522,-0.06944,2.8479,-3.0821,5.8375,-1.8301,1.1057,-0.13008,-0.91954,3.9801,-1.868,1.943,1.0,-0.06601,2.0305,1.9704
-2.9851,-1.0356,-3.0065,-2.9557,0.0,-2.9557,-2.1528,-1.0356,-8.1072,3.8474,-3.7908,-3.7724,1.8211,-4.8604,0.0,-4.7665,0.93802,-2.0,-4.0264,0.0,-0.98522
-2.9851,-0.06472,-2.0261,-2.9557,-1.0152,-2.9557,0.97222,-0.06472,-8.1072,3.8474,-2.8105,-6.6992,3.7724,-2.89,0.99502,-2.8341,1.943,-1.0,-4.0264,-3.0457,0.0
-2.9851,0.90615,-0.06536,0.0,-3.0457,0.0,3.0556,0.90615,-8.1072,2.8524,1.1111,-3.7724,6.6992,-1.9048,1.99,0.06441,1.943,2.0,-2.0462,-4.0609,0.98522
-0.99502,3.8188,0.91503,1.9704,-2.0305,1.9704,3.0556,3.8188,-0.067,0.86235,5.0327,-1.8211,7.6748,0.06568,0.99502,1.9968,1.943,4.0,-1.0561,-3.0457,1.9704
0.0,3.8188,-1.0458,2.9557,-1.0152,2.9557,2.0139,3.8188,5.9631,-0.13267,3.0719,-1.8211,4.748,1.0509,0.0,1.0306,0.93802,4.0,-1.0561,-1.0152,3.9409
0.99502,3.8188,-3.0065,2.9557,1.0152,2.9557,3.0556,3.8188,7.9732,2.8524,2.0915,0.13008,7.6748,2.0361,0.99502,1.0306,2.9481,4.0,0.92409,1.0152,5.9113
-1.99,3.8188,-3.9869,1.9704,-1.0152,1.9704,-0.06944,3.8188,2.9481,0.86235,0.13072,-0.84553,7.6748,-1.9048,-1.99,-0.90177,0.93802,1.0,-2.0462,-1.0152,4.9261
-2.9851,2.8479,-7.9085,-0.98522,-2.0305,-0.98522,-3.1944,2.8479,-5.0921,-4.1128,-1.8301,1.1057,5.7236,-2.89,-4.9751,1.9968,-2.0771,2.0,-3.0363,-1.0152,2.9557
4.9751,8.6731,-5.9477,2.9557,3.0457,2.9557,-0.06944,8.6731,-2.0771,-1.1277,3.0719,5.9837,4.748,3.0213,-1.99,11.659,-0.067,9.0,1.9142,3.0457,6.8966
7.9602,13.528,-2.0261,6.8966,8.1218,6.8966,5.1389,13.528,0.93802,0.86235,2.0915,6.9593,3.7724,4.9918,0.99502,13.591,-0.067,11.0,2.9043,6.0914,10.837
5.9701,11.586,-1.0458,5.9113,8.1218,5.9113,6.1806,11.586,1.943,-0.13267,-1.8301,7.935,6.6992,5.977,1.99,11.659,-2.0771,11.0,-0.06601,8.1218,8.867
6.9652,11.586,-0.06536,6.8966,7.1066,6.8966,6.1806,11.586,-0.067,-0.13267,3.0719,13.789,9.626,7.9475,2.9851,11.659,-0.067,12.0,1.9142,8.1218,7.8818
5.9701,8.6731,-1.0458,4.9261,6.0914,4.9261,5.1389,8.6731,-4.0871,1.8574,6.9935,10.862,10.602,6.9622,2.9851,8.7601,3.9531,9.0,1.9142,6.0914,6.8966
2.9851,6.7314,2.8758,3.9409,5.0761,3.9409,8.2639,6.7314,-1.072,6.8325,9.9346,6.9593,8.6504,6.9622,6.9652,5.8615,5.9631,6.0,2.9043,5.0761,6.8966
3.9801,7.7023,7.7778,5.9113,7.1066,5.9113,11.389,7.7023,28.073999,11.808,9.9346,8.9106,8.6504,10.903,13.93,7.7939,7.9732,9.0,5.8746,4.0609,7.8818
2.9851,4.7896,7.7778,2.9557,5.0761,2.9557,10.347,4.7896,25.059,12.803,5.0327,8.9106,4.748,8.9327,14.925,6.8277,7.9732,8.0,5.8746,1.0152,5.9113
