Pz,Fp2,F7,Fp1,F4,F1,F3,F2,T3,Cz,T6,T5,T4,O2,C3,O1,C4,P3,P4,F8,Fz
5.9701,-9.7735,-10.85,-13.793,-3.0457,-13.793,-10.486,-9.7735,-11.122,0.86235,6.0131,0.13008,-0.13008,4.9918,-1.99,3.9291,-0.067,4.0,5.8746,-4.0609,-4.9261
0.99502,-8.8026,-10.85,-12.808,-1.0152,-12.808,-8.4028,-8.8026,-2.0771,-2.1227,-2.8105,-2.7967,-9.8862,1.0509,-1.99,-0.90177,-4.0871,2.0,-0.06601,-2.0305,-3.9409
-3.9801,-5.89,-10.85,-8.867,2.0305,-8.867,-6.3194,-5.89,-8.1072,-3.1177,-2.8105,-5.7236,-6.9593,-5.8456,-3.9801,-5.7327,-5.0921,-3.0,-4.0264,2.0305,-0.98522
-5.9701,-3.9482,-3.0065,-6.8966,3.0457,-6.8966,-4.2361,-3.9482,-5.0921,-5.1078,-4.7712,-1.8211,-5.9837,-8.8013,-4.9751,-6.6989,-6.0972,-4.0,-5.0165,3.0457,-0.98522
-0.99502,-7.8317,-10.85,-11.823,-1.0152,-11.823,-9.4444,-7.8317,1.943,-8.0929,-2.8105,6.9593,-5.0081,-0.91954,-5.9701,1.9968,-6.0972,1.0,0.92409,0.0,-5.9113
-0.99502,-13.657,-20.653999,-17.733999,-7.1066,-17.733999,-16.736,-13.657,-2.0771,-14.063,2.0915,8.9106,4.748,5.977,-11.94,6.8277,-9.1122,1.0,3.8944,-5.0761,-13.793
-0.99502,-17.540001,-17.712,-20.690001,-12.183,-20.690001,-19.861,-17.540001,-8.1072,-18.042999,1.1111,8.9106,-2.0813,12.874,-11.94,13.591,-11.122,3.0,2.9043,-9.1371,-17.733999
-8.9552,-24.337,-17.712,-26.601,-21.32,-26.601,-27.153,-24.337,-21.173,-26.003,-6.732,3.0569,-21.593,7.9475,-16.915001,8.7601,-19.162001,-5.0,-5.0165,-16.243999,-25.615999
-17.91,-27.249001,-21.634001,-30.542,-25.381001,-30.542,-33.403,-27.249001,-13.132,-31.973,-9.6732,-5.7236,-23.545,-2.89,-24.875999,-2.8341,-22.177999,-16.0,-10.957,-18.274,-32.512001
-19.9,-27.249001,-25.556,-30.542,-25.381001,-30.542,-36.528,-27.249001,-16.146999,-31.973,-7.7124,-16.455,-17.691,-8.8013,-27.861,-12.496,-21.173,-22.0,-11.947,-18.274,-33.498001
-20.896,-23.365999,-24.575001,-26.601,-21.32,-26.601,-34.444,-23.365999,-28.208,-27.993,-3.7908,-26.211,-9.8862,-11.757,-27.861,-19.259001,-18.157,-26.0,-9.967,-16.243999,-29.556999
-22.886,-20.452999,-21.634001,-24.631001,-17.259001,-24.631001,-31.319,-20.452999,-16.146999,-25.007999,-9.6732,-30.114,-6.9593,-17.667999,-24.875999,-26.989,-16.146999,-29.0,-10.957,-12.183,-25.615999
-21.891001,-20.452999,-18.693001,-22.66,-14.213,-22.66,-28.194,-20.452999,-16.146999,-22.023001,-14.575,-21.333,-4.0325,-22.594,-19.9,-30.853001,-12.127,-27.0,-11.947,-10.152,-22.66
-21.891001,-20.452999,-17.712,-22.66,-15.228,-22.66,-27.153,-20.452999,-28.208,-21.028,-15.556,-19.382,-5.0081,-28.506001,-18.905001,-30.853001,-10.117,-26.0,-14.917,-10.152,-23.645
-16.915001,-16.57,-15.752,-21.674999,-13.198,-21.674999,-24.028,-16.57,-18.157,-17.048,-16.535999,-19.382,-7.935,-30.476,-13.93,-23.124001,-9.1122,-19.0,-14.917,-7.1066,-21.674999
-8.9552,-14.628,-12.81,-19.704,-11.168,-19.704,-20.903,-14.628,-3.0821,-9.0879,-11.634,-9.626,-6.9593,-25.549999,-4.9751,-14.428,-6.0972,-10.0,-11.947,-6.0914,-18.719
-0.99502,-11.715,-9.8693,-15.764,-8.1218,-15.764,-16.736,-11.715,-3.0821,-1.1277,-6.732,-3.7724,-5.0081,-15.698,0.0,-3.8003,-1.072,-1.0,-6.0066,-4.0609,-14.778
6.9652,-7.8317,-10.85,-12.808,-6.0914,-12.808,-15.694,-7.8317,-9.1122,1.8574,-5.7516,-0.84553,0.84553,-1.9048,-0.99502,5.8615,2.9481,5.0,0.92409,-1.0152,-11.823
12.935,-8.8026,-13.791,-12.808,-4.0609,-12.808,-16.736,-8.8026,0.93802,2.8524,-3.7908,-1.8211,-0.13008,10.903,-1.99,12.625,5.9631,7.0,7.8548,-1.0152,-10.837
12.935,-7.8317,-14.771,-12.808,-1.0152,-12.808,-15.694,-7.8317,-1.072,4.8425,-1.8301,-5.7236,-0.13008,14.844,-0.99502,12.625,7.9732,5.0,8.8449,0.0,-6.8966
2.9851,-8.8026,-19.673,-16.749001,0.0,-16.749001,-19.861,-8.8026,-12.127,2.8524,-5.7516,-20.358,3.7724,7.9475,-9.9502,2.963,4.9581,-7.0,1.9142,1.0152,-7.8818
-5.9701,-11.715,-22.614,-18.719,-3.0457,-18.719,-24.028,-11.715,-33.233002,-2.1227,-10.654,-29.138,1.8211,2.0361,-18.905001,-6.6989,-0.067,-19.0,-4.0264,-1.0152,-9.8522
-11.94,-13.657,-21.634001,-19.704,-4.0609,-19.704,-21.944,-13.657,-37.252998,-4.1128,-13.595,-26.211,-5.0081,-4.8604,-19.9,-14.428,-4.0871,-24.0,-8.9769,-4.0609,-10.837
-19.9,-12.686,-24.575001,-18.719,-4.0609,-18.719,-19.861,-12.686,-35.243,-6.1028,-17.516001,-33.041,-11.837,-15.698,-18.905001,-24.09,-7.1022,-29.0,-15.908,-4.0609,-10.837
-27.861,-10.744,-22.614,-15.764,-3.0457,-15.764,-15.694,-10.744,-24.188,-8.0929,-25.358999,-37.918999,-10.862,-31.461,-15.92,-35.683998,-10.117,-32.0,-24.818001,-4.0609,-8.867
-28.856001,-8.8026,-12.81,-12.808,-1.0152,-12.808,-9.4444,-8.8026,-2.0771,-6.1028,-29.281,-25.236,-10.862,-41.313999,-7.9602,-42.448002,-10.117,-28.0,-29.768999,-4.0609,-3.9409
-22.886,-5.89,-13.791,-9.8522,2.0305,-9.8522,-5.2778,-5.89,1.943,-2.1227,-27.32,-22.309,-8.9106,-38.358002,-2.9851,-36.651001,-7.1022,-22.0,-25.809,-1.0152,0.98522
-15.92,-4.9191,-12.81,-7.8818,0.0,-7.8818,-4.2361,-4.9191,6.9682,-3.1177,-24.379,-23.285,-7.935,-27.521,-2.9851,-28.921,-7.1022,-18.0,-20.858,-3.0457,0.0
-11.94,-5.89,-12.81,-7.8818,-2.0305,-7.8818,-4.2361,-5.89,-12.127,-4.1128,-16.535999,-20.358,-10.862,-16.683001,-5.9701,-22.158001,-6.0972,-17.0,-13.927,-6.0914,-0.98522
-5.9701,-5.89,-11.83,-7.8818,2.0305,-7.8818,-1.1111,-5.89,-27.202999,-2.1227,-8.6928,-13.528,-8.9106,-4.8604,-6.9652,-13.462,-3.0821,-14.0,-5.0165,-4.0609,1.9704
-0.99502,-2.9773,-6.9281,-5.9113,6.0914,-5.9113,2.0139,-2.9773,-17.152,-0.13267,-5.7516,-11.577,-3.0569,2.0361,-4.9751,-4.7665,-0.067,-12.0,-1.0561,0.0,4.9261
-6.9652,-3.9482,-6.9281,-6.8966,4.0609,-6.8966,0.97222,-3.9482,-18.157,-3.1177,-12.614,-22.309,-5.9837,-3.8752,-9.9502,-7.6651,-3.0821,-18.0,-6.9967,-1.0152,1.9704
-19.9,-10.744,-10.85,-10.837,-6.0914,-10.837,-6.3194,-10.744,-30.218,-12.073,-22.417999,-36.943001,-12.813,-17.667999,-20.896,-22.158001,-13.132,-31.0,-18.878,-9.1371,-5.9113
-22.886,-8.8026,-9.8693,-9.8522,-4.0609,-9.8522,-4.2361,-8.8026,-26.198,-9.0879,-18.497,-36.943001,-6.9593,-15.698,-19.9,-28.921,-10.117,-32.0,-17.888,-8.1218,-3.9409
-25.871,-7.8317,-12.81,-9.8522,-4.0609,-9.8522,-6.3194,-7.8317,-18.157,-11.078,-20.458,-37.918999,-13.789,-18.653999,-18.905001,-34.717999,-12.127,-34.0,-20.858,-5.0761,-3.9409
-31.841,-11.715,-18.693001,-14.778,-10.152,-14.778,-13.611,-11.715,-23.183001,-20.033001,-27.32,-43.771999,-24.52,-27.521,-24.875999,-43.414001,-18.157,-39.0,-26.799,-10.152,-12.808
-28.856001,-12.686,-15.752,-15.764,-10.152,-15.764,-15.694,-12.686,-24.188,-22.023001,-23.399,-39.869999,-15.74,-26.535,-22.886,-40.514999,-16.146999,-33.0,-23.827999,-10.152,-14.778
-27.861,-12.686,-9.8693,-14.778,-9.1371,-14.778,-15.694,-12.686,-14.137,-24.013,-23.399,-34.015999,-11.837,-28.506001,-21.891001,-35.683998,-17.152,-29.0,-23.827999,-9.1371,-14.778
-24.875999,-13.657,-15.752,-16.749001,-10.152,-16.749001,-17.778,-13.657,-23.183001,-24.013,-17.516001,-26.211,-12.813,-30.476,-18.905001,-27.955,-18.157,-23.0,-21.848,-8.1218,-15.764
-12.935,-12.686,-14.771,-16.749001,-9.1371,-16.749001,-16.736,-12.686,-21.173,-16.052999,-7.7124,-10.602,-5.9837,-20.624001,-9.9502,-13.462,-12.127,-9.0,-10.957,-7.1066,-14.778
-7.9602,-12.686,-15.752,-16.749001,-12.183,-16.749001,-16.736,-12.686,-13.132,-13.068,-10.654,-11.577,-5.0081,-10.772,-8.9552,-6.6989,-12.127,-6.0,-6.9967,-9.1371,-14.778
-3.9801,-7.8317,-13.791,-13.793,-7.1066,-13.793,-14.653,-7.8317,-17.152,-10.083,-7.7124,-15.48,-4.0325,0.06568,-11.94,-2.8341,-9.1122,-7.0,-3.0363,-5.0761,-9.8522
-7.9602,-6.8608,-8.8889,-13.793,-7.1066,-13.793,-15.694,-6.8608,-13.132,-13.068,-0.84967,-19.382,-7.935,1.0509,-18.905001,-8.6312,-9.1122,-14.0,-3.0363,-3.0457,-11.823
-12.935,-11.715,-11.83,-17.733999,-11.168,-17.733999,-17.778,-11.715,1.943,-17.048,0.13072,-18.407,-11.837,-1.9048,-20.896,-15.395,-12.127,-19.0,-6.0066,-6.0914,-16.749001
-10.945,-12.686,-13.791,-19.704,-10.152,-19.704,-17.778,-12.686,-11.122,-12.073,-2.8105,-13.528,-5.0081,-1.9048,-17.91,-14.428,-6.0972,-16.0,-4.0264,-5.0761,-15.764
4.9751,-6.8608,-10.85,-14.778,1.0152,-14.778,-8.4028,-6.8608,-12.127,3.8474,6.0131,-0.84553,4.748,10.903,-0.99502,1.0306,9.9832,1.0,10.825,1.0152,-4.9261
13.93,-2.9773,-1.0458,-9.8522,4.0609,-9.8522,-1.1111,-2.9773,0.93802,12.803,13.856,6.9593,12.553,17.799999,11.94,9.7262,18.023001,11.0,19.736,5.0761,0.0
0.0,-8.8026,-4.9673,-14.778,-5.0761,-14.778,-8.4028,-8.8026,3.9531,1.8574,3.0719,-6.6992,1.8211,1.0509,2.9851,-3.8003,4.9581,-3.0,6.8647,-1.0152,-9.8522
-9.9502,-9.7735,-3.9869,-14.778,-9.1371,-14.778,-10.486,-9.7735,-2.0771,-7.0978,-7.7124,-9.626,-6.9593,-9.7865,-2.9851,-11.53,-4.0871,-8.0,-4.0264,-3.0457,-12.808
-12.935,-9.7735,-3.9869,-13.793,-12.183,-13.793,-8.4028,-9.7735,-5.0921,-13.068,-13.595,-3.7724,-6.9593,-13.727,-3.9801,-9.5974,-12.127,-6.0,-9.967,-5.0761,-12.808
-15.92,-12.686,-7.9085,-13.793,-16.243999,-13.793,-10.486,-12.686,-8.1072,-18.042999,-13.595,-5.7236,-13.789,-15.698,-9.9502,-7.6651,-18.157,-6.0,-13.927,-9.1371,-15.764
-7.9602,-10.744,-3.0065,-9.8522,-12.183,-9.8522,-5.2778,-10.744,-0.067,-15.058,-4.7712,-0.84553,-10.862,-3.8752,-8.9552,3.9291,-16.146999,-1.0,-6.9967,-8.1218,-10.837
-9.9502,-6.8608,-1.0458,-6.8966,-10.152,-6.8966,-4.2361,-6.8608,11.993,-20.033001,-6.732,1.1057,-9.8862,0.06568,-17.91,3.9291,-21.173,-6.0,-7.9868,-7.1066,-9.8522
-16.915001,-0.06472,0.91503,-0.98522,-5.0761,-0.98522,-1.1111,-0.06472,-3.0821,-26.997999,-7.7124,-3.7724,-6.9593,-0.91954,-26.865999,-0.90177,-25.193001,-13.0,-11.947,-3.0457,-5.9113
-17.91,3.8188,-0.06536,0.98522,-3.0457,0.98522,-0.06944,3.8188,-17.152,-28.988001,-7.7124,-4.748,-8.9106,0.06568,-30.846001,-2.8341,-25.193001,-16.0,-12.937,-3.0457,-3.9409
-13.93,2.8479,5.817,0.98522,-3.0457,0.98522,-1.1111,2.8479,-19.162001,-25.007999,-6.732,-7.6748,-5.9837,2.0361,-27.861,-2.8341,-18.157,-14.0,-8.9769,-3.0457,-3.9409
-3.9801,-1.0356,2.8758,-1.9704,-5.0761,-1.9704,-5.2778,-1.0356,-10.117,-15.058,1.1111,-5.7236,-1.1057,4.0066,-17.91,1.0306,-4.0871,-5.0,-0.06601,-4.0609,-8.867
7.9602,-3.9482,-3.0065,-6.8966,-5.0761,-6.8966,-8.4028,-3.9482,0.93802,-1.1277,10.915,3.0569,-1.1057,6.9622,0.0,6.8277,7.9732,6.0,10.825,-3.0457,-11.823
16.915001,-6.8608,-4.9673,-9.8522,-6.0914,-9.8522,-9.4444,-6.8608,0.93802,10.813,16.797001,12.813,1.8211,8.9327,14.925,14.557,16.013,17.0,17.756001,-4.0609,-12.808
16.915001,-13.657,-7.9085,-16.749001,-12.183,-16.749001,-12.569,-13.657,18.023001,17.778,9.9346,12.813,6.6992,4.9918,21.891001,14.557,17.018,19.0,16.766001,-10.152,-17.733999
22.886,-12.686,-4.9673,-12.808,-9.1371,-12.808,-6.3194,-12.686,25.059,32.702999,10.915,21.593,9.626,6.9622,32.835999,18.422001,23.049,27.0,20.726,-9.1371,-10.837
25.871,-5.89,-1.0458,-7.8818,-4.0609,-7.8818,2.0139,-5.89,5.9631,41.658001,14.837,19.642,13.528,6.9622,36.816002,17.455999,26.063999,29.0,22.705999,-3.0457,-2.9557
16.915001,-7.8317,-4.9673,-8.867,-5.0761,-8.867,-1.1111,-7.8317,-1.072,36.682999,6.0131,6.9593,11.577,-0.91954,25.871,4.8953,18.023001,16.0,13.795,-4.0609,-2.9557
17.91,-3.9482,-3.0065,-6.8966,1.0152,-6.8966,2.0139,-3.9482,8.9782,36.682999,4.0523,10.862,10.602,6.9622,21.891001,7.7939,17.018,16.0,13.795,-1.0152,2.9557
19.9,-0.06472,-1.0458,-2.9557,6.0914,-2.9557,5.1389,-0.06472,5.9631,33.698002,13.856,18.667,10.602,19.77,18.905001,17.455999,18.023001,19.0,18.746,2.0305,6.8966
11.94,-2.9773,-4.9673,-4.9261,-1.0152,-4.9261,-1.1111,-2.9773,-2.0771,19.768,8.9542,8.9106,-1.1057,18.785,5.9701,17.455999,7.9732,11.0,11.815,-3.0457,-0.98522
2.9851,-4.9191,-8.8889,-6.8966,-7.1066,-6.8966,-4.2361,-4.9191,-9.1122,7.8275,5.0327,0.13008,-10.862,13.859,-3.9801,16.49,-2.0771,5.0,3.8944,-7.1066,-5.9113
-6.9652,-1.0356,0.91503,-3.9409,-6.0914,-3.9409,-3.1944,-1.0356,-13.132,-1.1277,0.13072,-3.7724,-11.837,3.0213,-7.9602,5.8615,-8.1072,-4.0,-4.0264,-6.0914,-5.9113
-14.925,2.8479,-1.0458,1.9704,-4.0609,1.9704,-1.1111,2.8479,-14.137,-6.1028,-5.7516,-8.6504,-9.8862,-11.757,-8.9552,-11.53,-11.122,-12.0,-11.947,-4.0609,-3.9409
-13.93,6.7314,-3.9869,5.9113,2.0305,5.9113,5.1389,6.7314,-10.117,0.86235,-6.732,-8.6504,-1.1057,-21.608999,-1.99,-20.225,-7.1022,-12.0,-12.937,0.0,3.9409
-9.9502,4.7896,-3.0065,3.9409,2.0305,3.9409,4.0972,4.7896,0.93802,5.8375,-8.6928,-8.6504,1.8211,-25.549999,0.0,-23.124001,-4.0871,-9.0,-10.957,0.0,3.9409
-3.9801,3.8188,-3.0065,2.9557,-1.0152,2.9557,-0.06944,3.8188,14.003,5.8375,-8.6928,-9.626,-2.0813,-20.624001,-0.99502,-16.361,-4.0871,-5.0,-6.0066,-1.0152,-0.98522
4.9751,6.7314,-1.0458,2.9557,2.0305,2.9557,-0.06944,6.7314,9.9832,6.8325,-0.84967,-4.748,-3.0569,-5.8456,-1.99,-3.8003,-0.067,1.0,3.8944,2.0305,0.0
2.9851,7.7023,-1.0458,2.9557,3.0457,2.9557,-1.1111,7.7023,-7.1022,0.86235,0.13072,0.13008,-5.9837,0.06568,-5.9701,1.0306,-1.072,1.0,3.8944,2.0305,0.0
2.9851,8.6731,-2.0261,1.9704,6.0914,1.9704,-0.06944,8.6731,-7.1022,3.8474,5.0327,5.9837,-0.13008,5.977,-3.9801,7.7939,1.943,6.0,6.8647,3.0457,2.9557
0.0,7.7023,-3.0065,0.0,4.0609,0.0,-3.1944,7.7023,-5.0921,2.8524,1.1111,7.935,2.7967,1.0509,-6.9652,5.8615,0.93802,5.0,1.9142,3.0457,-0.98522
-3.9801,5.7605,-6.9281,-2.9557,1.0152,-2.9557,-6.3194,5.7605,-3.0821,-1.1277,-6.732,2.0813,5.7236,-6.8309,-8.9552,1.9968,-2.0771,1.0,-6.0066,3.0457,-4.9261
-2.9851,7.7023,-3.0065,0.98522,6.0914,0.98522,-1.1111,7.7023,0.93802,0.86235,-9.6732,3.0569,3.7724,-9.7865,-4.9751,1.0306,2.9481,2.0,-6.9967,8.1218,-0.98522
-3.9801,9.644,-0.06536,4.9261,9.1371,4.9261,3.0556,9.644,0.93802,1.8574,-4.7712,0.13008,2.7967,-11.757,-3.9801,-4.7665,4.9581,-2.0,-5.0165,11.168,2.9557
-0.99502,8.6731,-3.0065,4.9261,9.1371,4.9261,2.0139,8.6731,-10.117,4.8425,2.0915,-3.7724,1.8211,-8.8013,-1.99,-6.6989,5.9631,-3.0,-1.0561,9.1371,3.9409
2.9851,8.6731,-1.0458,5.9113,6.0914,5.9113,0.97222,8.6731,-11.122,4.8425,2.0915,-6.6992,-0.13008,-3.8752,-0.99502,-4.7665,3.9531,-1.0,2.9043,6.0914,2.9557
0.99502,4.7896,-2.0261,4.9261,2.0305,4.9261,-1.1111,4.7896,-7.1022,-0.13267,0.13072,-10.602,0.84553,-0.91954,0.0,-8.6312,-0.067,-3.0,2.9043,3.0457,-0.98522
0.0,8.6731,3.8562,6.8966,5.0761,6.8966,5.1389,8.6731,1.943,-1.1277,2.0915,-5.7236,8.6504,1.0509,4.9751,-11.53,-0.067,-2.0,3.8944,6.0914,1.9704
-4.9751,12.557,7.7778,8.867,5.0761,8.867,6.1806,12.557,0.93802,-3.1177,5.0327,-2.7967,13.528,-2.89,2.9851,-13.462,-0.067,-3.0,0.92409,7.1066,1.9704
-12.935,9.644,-3.9869,5.9113,-1.0152,5.9113,0.97222,9.644,3.9531,-8.0929,2.0915,-6.6992,3.7724,-10.772,-4.9751,-15.395,-6.0972,-8.0,-6.9967,2.0305,-2.9557
-15.92,9.644,-5.9477,7.8818,-3.0457,7.8818,0.97222,9.644,3.9531,-10.083,-5.7516,-5.7236,-4.0325,-13.727,-6.9652,-7.6651,-10.117,-7.0,-11.947,1.0152,-1.9704
-14.925,11.586,2.8758,11.823,-1.0152,11.823,6.1806,11.586,-5.0921,-9.0879,-2.8105,1.1057,-1.1057,-9.7865,-3.9801,3.9291,-10.117,-1.0,-12.937,1.0152,1.9704
-15.92,8.6731,3.8562,10.837,-4.0609,10.837,6.1806,8.6731,-13.132,-11.078,0.13072,0.13008,-5.0081,-7.8161,-3.9801,7.7939,-14.137,-1.0,-15.908,-3.0457,0.0
-20.896,4.7896,0.91503,6.8966,-8.1218,6.8966,0.97222,4.7896,-5.0921,-16.052999,-5.7516,-3.7724,-5.9837,-9.7865,-8.9552,1.9968,-19.162001,-7.0,-20.858,-7.1066,-4.9261
-17.91,2.8479,-1.0458,4.9261,-6.0914,4.9261,-1.1111,2.8479,-1.072,-16.052999,-2.8105,-0.84553,1.8211,-3.8752,-9.9502,1.9968,-17.152,-7.0,-15.908,-5.0761,-4.9261
-15.92,-0.06472,-6.9281,0.98522,-8.1218,0.98522,-6.3194,-0.06472,-4.0871,-21.028,-0.84967,-3.7724,-0.13008,-2.89,-15.92,-3.8003,-18.157,-12.0,-10.957,-5.0761,-8.867
-12.935,-0.06472,-11.83,-2.9557,-10.152,-2.9557,-10.486,-0.06472,-14.137,-24.013,1.1111,-3.7724,-6.9593,0.06568,-19.9,-7.6651,-19.162001,-13.0,-6.0066,-4.0609,-10.837
-5.9701,0.90615,-8.8889,-1.9704,-7.1066,-1.9704,-9.4444,0.90615,-4.0871,-20.033001,4.0523,-6.6992,-7.935,5.977,-16.915001,-5.7327,-15.142,-11.0,0.92409,-3.0457,-7.8818
-0.99502,-0.06472,-8.8889,-1.9704,-8.1218,-1.9704,-9.4444,-0.06472,-8.1072,-16.052999,6.0131,-11.577,-5.0081,9.9179,-14.925,-4.7665,-12.127,-9.0,5.8746,-5.0761,-8.867
3.9801,-1.0356,-6.9281,-0.98522,-7.1066,-0.98522,-5.2778,-1.0356,-8.1072,-11.078,6.0131,-7.6748,-4.0325,14.844,-9.9502,2.963,-9.1122,-3.0,8.8449,-6.0914,-6.8966
2.9851,1.877,-4.9673,4.9261,-4.0609,4.9261,-0.06944,1.877,-9.1122,-9.0879,4.0523,-0.84553,-6.9593,13.859,-6.9652,6.8277,-8.1072,0.0,6.8647,-4.0609,-3.9409
-2.9851,8.6731,-0.06536,10.837,-1.0152,10.837,4.0972,8.6731,-7.1022,-8.0929,-0.84967,6.9593,-6.9593,6.9622,-5.9701,5.8615,-9.1122,1.0,0.92409,-1.0152,-0.98522
-6.9652,10.615,1.8954,10.837,-1.0152,10.837,4.0972,10.615,-5.0921,-7.0978,-3.7908,11.837,-6.9593,1.0509,-3.9801,5.8615,-10.117,2.0,-4.0264,-2.0305,-0.98522
2.9851,16.440001,7.7778,15.764,6.0914,15.764,11.389,16.440001,5.9631,3.8474,7.9739,26.472,2.7967,11.888,5.9701,21.32,-0.067,14.0,3.8944,4.0609,6.8966
4.9751,14.498,15.621,14.778,3.0457,14.778,12.431,14.498,14.003,5.8375,10.915,29.398001,1.8211,14.844,5.9701,24.219,-0.067,15.0,5.8746,1.0152,3.9409
1.99,8.6731,7.7778,10.837,-2.0305,10.837,9.3056,8.6731,12.998,1.8574,7.9739,18.667,1.8211,12.874,1.99,18.422001,-1.072,8.0,5.8746,-3.0457,0.0
3.9801,6.7314,-0.06536,8.867,0.0,8.867,9.3056,6.7314,0.93802,3.8474,8.9542,7.935,2.7967,13.859,0.0,15.523,4.9581,5.0,9.835,-2.0305,1.9704
9.9502,6.7314,-0.06536,8.867,4.0609,8.867,8.2639,6.7314,-7.1022,7.8275,14.837,-0.84553,-0.13008,16.813999,-0.99502,14.557,8.9782,6.0,15.776,1.0152,3.9409
15.92,8.6731,-1.0458,7.8818,8.1218,7.8818,7.2222,8.6731,-6.0972,10.813,23.66,1.1057,5.7236,22.726,-1.99,16.49,15.008,9.0,21.716,5.0761,4.9261
19.9,5.7605,-3.0065,3.9409,6.0914,3.9409,5.1389,5.7605,-3.0821,10.813,21.698999,5.0081,1.8211,28.636999,-0.99502,18.422001,15.008,12.0,23.695999,2.0305,3.9409
24.875999,4.7896,2.8758,4.9261,6.0914,4.9261,8.2639,4.7896,-0.067,11.808,19.739,11.837,-0.13008,33.563,5.9701,24.219,14.003,20.0,25.677,1.0152,2.9557
23.881001,4.7896,6.7974,6.8966,5.0761,6.8966,10.347,4.7896,9.9832,12.803,16.797001,19.642,-0.13008,31.593,11.94,22.287001,11.993,24.0,22.705999,0.0,2.9557
21.891001,5.7605,7.7778,8.867,8.1218,8.867,12.431,5.7605,19.028,16.783001,19.739,23.545,5.7236,26.667,16.915001,18.422001,12.998,24.0,21.716,2.0305,7.8818
18.905001,9.644,5.817,11.823,11.168,11.823,15.556,9.644,22.044001,18.773001,16.797001,28.423,12.553,18.785,17.91,16.49,12.998,23.0,16.766001,5.0761,11.823
12.935,10.615,5.817,12.808,13.198,12.808,14.514,10.615,1.943,16.783001,5.0327,24.52,8.6504,13.859,12.935,19.388,8.9782,21.0,8.8449,5.0761,13.793
14.925,13.528,7.7778,13.793,17.259001,13.793,18.681,13.528,4.9581,19.768,3.0719,27.447001,4.748,16.813999,17.91,28.084,9.9832,25.0,6.8647,9.1371,17.733999
21.891001,16.440001,15.621,16.749001,22.334999,16.749001,22.847,16.440001,24.054001,25.738001,13.856,32.325001,6.6992,22.726,22.886,34.847,18.023001,30.0,14.785,12.183,21.674999
25.871,17.410999,15.621,17.733999,21.32,17.733999,20.764,17.410999,24.054001,24.743,19.739,26.472,8.6504,27.652,19.9,33.881001,21.039,28.0,22.705999,11.168,20.690001
18.905001,12.557,2.8758,11.823,13.198,11.823,10.347,12.557,3.9531,13.798,17.778,13.789,5.7236,20.754999,5.9701,21.32,12.998,16.0,20.726,5.0761,11.823
20.896,9.644,-2.0261,6.8966,13.198,6.8966,9.3056,9.644,-3.0821,12.803,27.582001,12.813,9.626,23.711,4.9751,18.422001,15.008,15.0,26.667,4.0609,11.823
23.881001,10.615,2.8758,5.9113,17.259001,5.9113,13.472,10.615,-3.0821,16.783001,31.503,14.764,16.455,28.636999,7.9602,18.422001,19.028,18.0,30.627001,9.1371,14.778
26.865999,11.586,4.8366,6.8966,20.305,6.8966,15.556,11.586,16.013,19.768,34.444,21.593,20.358,32.577999,15.92,21.32,23.049,22.0,32.606998,14.213,16.749001
23.881001,8.6731,6.7974,4.9261,16.243999,4.9261,14.514,8.6731,23.049,19.768,24.641001,14.764,10.602,32.577999,16.915001,22.287001,18.023001,21.0,27.657,11.168,14.778
18.905001,4.7896,4.8366,2.9557,9.1371,2.9557,12.431,4.7896,15.008,16.783001,16.797001,12.813,4.748,26.667,16.915001,18.422001,9.9832,19.0,19.736,4.0609,11.823
14.925,2.8479,11.699,5.9113,7.1066,5.9113,17.639,2.8479,15.008,15.788,10.915,16.715,1.8211,18.785,18.905001,15.523,5.9631,19.0,12.805,1.0152,12.808
3.9801,0.90615,13.66,7.8818,2.0305,7.8818,19.722,0.90615,2.9481,9.8176,-5.7516,8.9106,-5.9837,4.9918,13.93,5.8615,1.943,11.0,0.92409,-3.0457,10.837
-0.99502,2.8479,14.641,8.867,5.0761,8.867,21.806,2.8479,11.993,10.813,-7.7124,6.9593,-2.0813,-2.89,13.93,1.9968,6.9682,8.0,-5.0165,0.0,11.823
-4.9751,1.877,10.719,5.9113,5.0761,5.9113,16.597,1.877,6.9682,5.8375,-3.7908,6.9593,6.6992,-9.7865,8.9552,-0.90177,8.9782,5.0,-6.9967,2.0305,8.867
-2.9851,0.90615,9.7386,6.8966,6.0914,6.8966,14.514,0.90615,19.028,4.8425,2.0915,10.862,7.6748,-11.757,8.9552,2.963,8.9782,7.0,-4.0264,5.0761,8.867
6.9652,-0.06472,8.7582,4.9261,7.1066,4.9261,13.472,-0.06472,12.998,7.8275,8.9542,15.74,6.6992,-5.8456,10.945,11.659,12.998,13.0,6.8647,4.0609,9.8522
22.886,1.877,9.7386,5.9113,10.152,5.9113,16.597,1.877,7.9732,14.793,17.778,28.423,9.626,13.859,19.9,25.184999,20.034,25.0,22.705999,6.0914,11.823
35.820999,6.7314,17.582001,8.867,16.243999,8.867,22.847,6.7314,18.023001,20.763,28.562,36.228001,13.528,34.548,27.861,36.778999,25.059,34.0,37.557999,11.168,16.749001
36.816002,6.7314,14.641,9.8522,16.243999,9.8522,20.764,6.7314,25.059,17.778,31.503,27.447001,13.528,42.43,25.871,37.745998,22.044001,31.0,40.528,11.168,15.764
